source,target,weight
910750941863751714,2219629305000327152,13
910750941863751714,2156965926792858259,13
485512141812684036,1483589301250647041,26
485512141812684036,1255278396620218767,118
485512141812684036,1033329303902013885,188
485512141812684036,1505662532983448206,78
485512141812684036,1390132697108868195,12
485512141812684036,906427366158127973,43
485512141812684036,1309130221048065418,41
485512141812684036,154665113611445033,25
485512141812684036,480610095645262348,34
485512141812684036,543225384765486363,22
485512141812684036,1332063120138743063,60
485512141812684036,143188377126489644,105
485512141812684036,772504040647773919,108
485512141812684036,764993748459196022,109
485512141812684036,1021894931206211491,14
485512141812684036,1154428504703051511,52
485512141812684036,576822774200611005,59
485512141812684036,1705016108903901499,36
485512141812684036,1308047235608343840,43
63068646579589578,1033329303902013885,16
63068646579589578,772504040647773919,18
63068646579589578,764993748459196022,23
63068646579589578,576822774200611005,37
63068646579589578,1308047235608343840,37
1986377806347139676,1021894931206211491,11
1082135220308609887,485120906295877576,15
1082135220308609887,1016810235259395671,121
1082135220308609887,1260873443102023234,22
1082135220308609887,1453222388104485627,55
1082135220308609887,52152245418940105,11
1082135220308609887,1968973952824002403,12
1082135220308609887,694126682698712990,30
709627176004247141,171815908453612204,11
709627176004247141,67162367142536626,13
910048383966879622,738853611553152984,14
910048383966879622,824719487168368812,14
1672121809037454674,2237942552255912074,16
2009795881938233042,772504040647773919,15
2009795881938233042,764993748459196022,21
2009795881938233042,576822774200611005,35
2009795881938233042,1308047235608343840,28
1647456646448059677,386444737270295453,15
1647456646448059677,738853611553152984,19
1647456646448059677,364304604371042621,12
1647456646448059677,67162367142536626,22
1647456646448059677,441328644240052657,18
1647456646448059677,824719487168368812,21
733787994896055828,575821626231679208,15
733787994896055828,1260873443102023234,15
733787994896055828,1705016108903901499,12
276409707950264295,2214427562222378,12
276409707950264295,1327484401900923490,11
276409707950264295,1504224565183705458,15
276409707950264295,1405042282431985256,22
276409707950264295,1958093121035940845,14
276409707950264295,1303749093522347624,12
276409707950264295,1604204092143567425,22
276409707950264295,519278021407291645,26
276409707950264295,563977598525293157,11
276409707950264295,1430803450092710608,25
276409707950264295,656689315033052542,20
276409707950264295,970055662908784212,17
276409707950264295,1066321830542018062,21
276409707950264295,2269070755451585189,16
276409707950264295,1186107825716447885,12
276409707950264295,1604565064826206230,12
276409707950264295,566530757671755756,11
276409707950264295,992892238680601908,12
276409707950264295,171815908453612204,13
276409707950264295,1652837342658745471,21
276409707950264295,1105105665744293673,34
276409707950264295,1627809136410315370,19
276409707950264295,1460312357775431503,17
276409707950264295,2076945032516882770,12
276409707950264295,1001337285338368702,19
276409707950264295,831147252714132541,44
276409707950264295,1834260204627341488,55
276409707950264295,472502786279377464,12
1493044578922693931,1604204092143567425,15
1493044578922693931,656689315033052542,17
1493044578922693931,566530757671755756,32
1493044578922693931,2076945032516882770,17
1065271942179088009,2214427562222378,249
1065271942179088009,1327484401900923490,65
1065271942179088009,1763020187691193910,279
1065271942179088009,1504224565183705458,13
1065271942179088009,1958093121035940845,13
1065271942179088009,1246262268366531481,14
1065271942179088009,2280299257375996143,109
1065271942179088009,583947867375793942,16
1065271942179088009,563977598525293157,229
1065271942179088009,876932837917113749,16
1065271942179088009,751223124686595712,20
1065271942179088009,1138675705139783299,41
1065271942179088009,1835998077068082228,87
1065271942179088009,424666497818215941,204
1065271942179088009,575821626231679208,78
1065271942179088009,1289847762178360592,15
1065271942179088009,1880776472183437460,20
1065271942179088009,1058078703545972675,13
1065271942179088009,263432935477761119,19
1065271942179088009,31040007257512199,181
1065271942179088009,307850088227949124,15
1065271942179088009,24465741157654625,11
1065271942179088009,2275393471521948934,13
1065271942179088009,871090937721493534,13
1065271942179088009,1778964457706743574,125
1065271942179088009,1657562998312407113,44
1065271942179088009,448818498412269856,73
1065271942179088009,1932059687453352171,102
1065271942179088009,566530757671755756,22
1065271942179088009,1260873443102023234,18
1065271942179088009,679041730770399825,12
1065271942179088009,12316789959822990,12
1065271942179088009,1105105665744293673,12
1065271942179088009,1167183607400953124,34
1065271942179088009,2254992086548423001,102
1065271942179088009,2076945032516882770,21
1065271942179088009,2273069765450942296,12
1065271942179088009,956424642620111242,24
1065271942179088009,1443212247199083740,19
1065271942179088009,203798170563224992,21
1065271942179088009,162653032050174409,68
1065271942179088009,2156965926792858259,21
1065271942179088009,727136048290271327,17
1065271942179088009,1968973952824002403,12
1065271942179088009,1044050548257260161,25
1065271942179088009,1808619333806356944,33
1065271942179088009,1172183017993561316,13
1065271942179088009,446695498653207554,15
1065271942179088009,411797304352938379,13
1065271942179088009,1179880196694417458,30
1065271942179088009,1498143238953243663,11
1483589301250647041,1255278396620218767,154
1483589301250647041,1033329303902013885,190
1483589301250647041,2143661430186066915,33
1483589301250647041,1505662532983448206,113
1483589301250647041,1390132697108868195,78
1483589301250647041,1041235975295938943,35
1483589301250647041,1293829421901705661,16
1483589301250647041,1138619415304854059,37
1483589301250647041,2193065831286255336,16
1483589301250647041,906427366158127973,96
1483589301250647041,1447590001418161985,13
1483589301250647041,1309130221048065418,117
1483589301250647041,154665113611445033,51
1483589301250647041,480610095645262348,67
1483589301250647041,1967093413432523877,14
1483589301250647041,1556209458678939742,19
1483589301250647041,2095836436110233480,29
1483589301250647041,543225384765486363,32
1483589301250647041,1332063120138743063,79
1483589301250647041,143188377126489644,72
1483589301250647041,772504040647773919,101
1483589301250647041,764993748459196022,80
1483589301250647041,1154428504703051511,56
1483589301250647041,576822774200611005,46
1483589301250647041,1705016108903901499,15
1483589301250647041,1308047235608343840,36
2214427562222378,1327484401900923490,25
2214427562222378,1763020187691193910,214
2214427562222378,2289667831428644075,24
2214427562222378,1958093121035940845,133
2214427562222378,1489881036331208062,13
2214427562222378,1133948625370053602,137
2214427562222378,2280299257375996143,77
2214427562222378,519278021407291645,12
2214427562222378,583947867375793942,25
2214427562222378,563977598525293157,209
2214427562222378,876932837917113749,47
2214427562222378,751223124686595712,14
2214427562222378,1430803450092710608,13
2214427562222378,310747657654070635,59
2214427562222378,1138675705139783299,22
2214427562222378,485120906295877576,12
2214427562222378,1835998077068082228,33
2214427562222378,845719361455664840,16
2214427562222378,424666497818215941,125
2214427562222378,832095378217970937,15
2214427562222378,575821626231679208,50
2214427562222378,1289847762178360592,11
2214427562222378,1242570554831168203,24
2214427562222378,2223831670472292422,32
2214427562222378,404401406353532609,16
2214427562222378,1405268289378890146,11
2214427562222378,1880776472183437460,18
2214427562222378,1209171791149493627,12
2214427562222378,263432935477761119,18
2214427562222378,31040007257512199,108
2214427562222378,927512535402403106,23
2214427562222378,543225384765486363,13
2214427562222378,24465741157654625,149
2214427562222378,871090937721493534,68
2214427562222378,1778964457706743574,57
2214427562222378,1657562998312407113,39
2214427562222378,448818498412269856,43
2214427562222378,926133645269443096,47
2214427562222378,1932059687453352171,109
2214427562222378,376317874701775811,33
2214427562222378,566530757671755756,59
2214427562222378,772504040647773919,12
2214427562222378,12316789959822990,15
2214427562222378,697237115437100138,11
2214427562222378,1380584266101137521,14
2214427562222378,516758877100192970,15
2214427562222378,2254992086548423001,84
2214427562222378,2076945032516882770,60
2214427562222378,1678848524490066478,45
2214427562222378,2013739094588343515,14
2214427562222378,238376858776865878,12
2214427562222378,364304604371042621,15
2214427562222378,784652907101987986,24
2214427562222378,720185767314701935,59
2214427562222378,1443212247199083740,26
2214427562222378,67162367142536626,12
2214427562222378,203798170563224992,23
2214427562222378,162653032050174409,18
2214427562222378,2156965926792858259,45
2214427562222378,727136048290271327,35
2214427562222378,1084133555757787651,48
2214427562222378,831147252714132541,12
2214427562222378,1808619333806356944,13
2214427562222378,355800263743809600,50
2214427562222378,446695498653207554,11
2214427562222378,411797304352938379,20
2214427562222378,351383025400686933,21
2214427562222378,1179880196694417458,33
2214427562222378,1302045057500240409,15
311103060898139475,1016810235259395671,132
311103060898139475,1453222388104485627,59
311103060898139475,694126682698712990,65
1327484401900923490,1763020187691193910,44
1327484401900923490,1303749093522347624,71
1327484401900923490,1604204092143567425,103
1327484401900923490,563977598525293157,54
1327484401900923490,57564119733964031,34
1327484401900923490,656689315033052542,106
1327484401900923490,1138675705139783299,20
1327484401900923490,485120906295877576,22
1327484401900923490,424666497818215941,26
1327484401900923490,575821626231679208,42
1327484401900923490,1289847762178360592,23
1327484401900923490,31040007257512199,22
1327484401900923490,450860767935544089,14
1327484401900923490,1186107825716447885,61
1327484401900923490,1988844945722790484,24
1327484401900923490,1657562998312407113,17
1327484401900923490,1802358189320825928,25
1327484401900923490,1932059687453352171,22
1327484401900923490,1260873443102023234,18
1327484401900923490,1070373929147907308,18
1327484401900923490,2254992086548423001,27
1327484401900923490,2096347915761965343,33
1327484401900923490,343306018349153478,13
1327484401900923490,203798170563224992,17
1327484401900923490,411797304352938379,16
1411156842651283556,171815908453612204,11
1411156842651283556,2076945032516882770,11
1763020187691193910,1133948625370053602,11
1763020187691193910,2280299257375996143,76
1763020187691193910,563977598525293157,241
1763020187691193910,876932837917113749,13
1763020187691193910,751223124686595712,16
1763020187691193910,1138675705139783299,41
1763020187691193910,1835998077068082228,27
1763020187691193910,424666497818215941,198
1763020187691193910,575821626231679208,67
1763020187691193910,1289847762178360592,15
1763020187691193910,1880776472183437460,19
1763020187691193910,263432935477761119,13
1763020187691193910,31040007257512199,185
1763020187691193910,24465741157654625,19
1763020187691193910,2275393471521948934,13
1763020187691193910,871090937721493534,11
1763020187691193910,1778964457706743574,101
1763020187691193910,1657562998312407113,46
1763020187691193910,448818498412269856,60
1763020187691193910,1932059687453352171,121
1763020187691193910,566530757671755756,17
1763020187691193910,1200867522812368728,11
1763020187691193910,12316789959822990,11
1763020187691193910,1167183607400953124,15
1763020187691193910,2254992086548423001,95
1763020187691193910,2076945032516882770,19
1763020187691193910,2273069765450942296,13
1763020187691193910,1443212247199083740,21
1763020187691193910,203798170563224992,16
1763020187691193910,162653032050174409,46
1763020187691193910,2156965926792858259,20
1763020187691193910,727136048290271327,16
1763020187691193910,1808619333806356944,20
1763020187691193910,446695498653207554,16
1763020187691193910,1179880196694417458,32
1105394816000945932,1834260204627341488,11
1315699568730182702,2237942552255912074,15
2214970497703891219,2096347915761965343,33
1255278396620218767,1033329303902013885,266
1255278396620218767,2143661430186066915,131
1255278396620218767,1505662532983448206,213
1255278396620218767,1390132697108868195,183
1255278396620218767,1041235975295938943,137
1255278396620218767,1293829421901705661,69
1255278396620218767,807865316242041239,31
1255278396620218767,279572469729513019,86
1255278396620218767,1138619415304854059,180
1255278396620218767,2193065831286255336,94
1255278396620218767,620152133076746275,11
1255278396620218767,1418060294313676265,24
1255278396620218767,906427366158127973,188
1255278396620218767,1447590001418161985,41
1255278396620218767,1504963070408417334,51
1255278396620218767,839655589240235666,44
1255278396620218767,2173117400481752629,21
1255278396620218767,1420594000092934888,40
1255278396620218767,310747657654070635,12
1255278396620218767,1309130221048065418,185
1255278396620218767,154665113611445033,134
1255278396620218767,480610095645262348,190
1255278396620218767,1967093413432523877,87
1255278396620218767,1556209458678939742,126
1255278396620218767,1954958577825655546,13
1255278396620218767,1163505817513951224,16
1255278396620218767,2095836436110233480,82
1255278396620218767,383746058610267154,33
1255278396620218767,2278569287990015752,11
1255278396620218767,969301191041383564,29
1255278396620218767,970055662908784212,21
1255278396620218767,543225384765486363,113
1255278396620218767,1462201849645461978,46
1255278396620218767,1455325222815704391,29
1255278396620218767,307850088227949124,11
1255278396620218767,1416959793374751380,14
1255278396620218767,1332063120138743063,143
1255278396620218767,476329902635562278,30
1255278396620218767,143188377126489644,116
1255278396620218767,616787765835036902,14
1255278396620218767,772504040647773919,112
1255278396620218767,1745495180543765083,14
1255278396620218767,764993748459196022,81
1255278396620218767,1021894931206211491,17
1255278396620218767,2076945032516882770,12
1255278396620218767,2273069765450942296,14
1255278396620218767,901623537285539109,12
1255278396620218767,1154428504703051511,87
1255278396620218767,576822774200611005,50
1255278396620218767,1705016108903901499,34
1255278396620218767,1308047235608343840,38
1255278396620218767,1868757305936739968,11
1272834448131939603,583947867375793942,12
1272834448131939603,1163505817513951224,17
1272834448131939603,1330564354937895029,11
1272834448131939603,969301191041383564,13
1272834448131939603,616787765835036902,12
1504224565183705458,1405042282431985256,17
1504224565183705458,1604204092143567425,12
1504224565183705458,583947867375793942,192
1504224565183705458,563977598525293157,15
1504224565183705458,1430803450092710608,27
1504224565183705458,656689315033052542,12
1504224565183705458,485120906295877576,12
1504224565183705458,2190387441027275729,11
1504224565183705458,1275383584037213395,34
1504224565183705458,1016326209948277753,15
1504224565183705458,1657562998312407113,20
1504224565183705458,1021894931206211491,26
1504224565183705458,2273069765450942296,30
1504224565183705458,831147252714132541,47
1504224565183705458,1976245871248755409,11
1504224565183705458,1705016108903901499,12
1405042282431985256,583947867375793942,65
1405042282431985256,1430803450092710608,20
1405042282431985256,310747657654070635,11
1405042282431985256,1604565064826206230,11
1405042282431985256,566530757671755756,14
1405042282431985256,1652837342658745471,12
1405042282431985256,1105105665744293673,14
1405042282431985256,1460312357775431503,17
1405042282431985256,2076945032516882770,15
1405042282431985256,831147252714132541,33
1405042282431985256,1834260204627341488,26
2154633315133767614,1303749093522347624,11
2154633315133767614,1604204092143567425,11
2154633315133767614,583947867375793942,50
2154633315133767614,1016810235259395671,36
2154633315133767614,1657562998312407113,11
2154633315133767614,1453222388104485627,14
2154633315133767614,831147252714132541,16
2154633315133767614,694126682698712990,20
1033329303902013885,2143661430186066915,208
1033329303902013885,1405582491942291100,34
1033329303902013885,1505662532983448206,248
1033329303902013885,1390132697108868195,215
1033329303902013885,1041235975295938943,187
1033329303902013885,1293829421901705661,129
1033329303902013885,807865316242041239,61
1033329303902013885,279572469729513019,126
1033329303902013885,1138619415304854059,222
1033329303902013885,2193065831286255336,125
1033329303902013885,2040101855455874141,16
1033329303902013885,620152133076746275,26
1033329303902013885,906427366158127973,219
1033329303902013885,1447590001418161985,58
1033329303902013885,1504963070408417334,103
1033329303902013885,839655589240235666,99
1033329303902013885,2173117400481752629,32
1033329303902013885,1420594000092934888,71
1033329303902013885,310747657654070635,11
1033329303902013885,1309130221048065418,218
1033329303902013885,154665113611445033,164
1033329303902013885,480610095645262348,198
1033329303902013885,1967093413432523877,127
1033329303902013885,1556209458678939742,153
1033329303902013885,2095836436110233480,111
1033329303902013885,383746058610267154,67
1033329303902013885,2278569287990015752,48
1033329303902013885,634294183948068540,15
1033329303902013885,460368133431547848,25
1033329303902013885,2214131750495883695,11
1033329303902013885,543225384765486363,131
1033329303902013885,1462201849645461978,75
1033329303902013885,1455325222815704391,46
1033329303902013885,1416959793374751380,22
1033329303902013885,1332063120138743063,169
1033329303902013885,10372775429728726,15
1033329303902013885,476329902635562278,44
1033329303902013885,143188377126489644,119
1033329303902013885,772504040647773919,117
1033329303902013885,1745495180543765083,36
1033329303902013885,764993748459196022,88
1033329303902013885,1021894931206211491,21
1033329303902013885,901623537285539109,18
1033329303902013885,1154428504703051511,89
1033329303902013885,576822774200611005,60
1033329303902013885,1705016108903901499,26
1033329303902013885,1308047235608343840,39
1033329303902013885,1868757305936739968,15
2143661430186066915,1505662532983448206,111
2143661430186066915,1390132697108868195,34
2143661430186066915,1041235975295938943,17
2143661430186066915,1138619415304854059,30
2143661430186066915,906427366158127973,72
2143661430186066915,1309130221048065418,78
2143661430186066915,154665113611445033,44
2143661430186066915,480610095645262348,50
2143661430186066915,1556209458678939742,18
2143661430186066915,2095836436110233480,12
2143661430186066915,543225384765486363,26
2143661430186066915,1332063120138743063,78
2143661430186066915,143188377126489644,97
2143661430186066915,772504040647773919,107
2143661430186066915,764993748459196022,73
2143661430186066915,1154428504703051511,63
2143661430186066915,576822774200611005,51
2143661430186066915,1705016108903901499,33
2143661430186066915,1308047235608343840,46
1405582491942291100,143188377126489644,14
1405582491942291100,772504040647773919,47
1405582491942291100,764993748459196022,50
1405582491942291100,1154428504703051511,11
1405582491942291100,576822774200611005,40
1405582491942291100,1705016108903901499,14
1405582491942291100,1308047235608343840,30
1369270493263514308,1546187517969467987,19
481451826096486517,575821626231679208,25
481451826096486517,1988844945722790484,14
481451826096486517,2254992086548423001,19
126858542241756289,2269070755451585189,24
126858542241756289,212427151310712589,20
126858542241756289,2237942552255912074,78
126858542241756289,57968931796736467,20
726753289690307734,2237942552255912074,12
2257343681839146709,2237942552255912074,25
1505662532983448206,1390132697108868195,163
1505662532983448206,1041235975295938943,74
1505662532983448206,1293829421901705661,34
1505662532983448206,807865316242041239,19
1505662532983448206,279572469729513019,48
1505662532983448206,1138619415304854059,114
1505662532983448206,2193065831286255336,63
1505662532983448206,906427366158127973,166
1505662532983448206,1447590001418161985,23
1505662532983448206,1504963070408417334,22
1505662532983448206,839655589240235666,30
1505662532983448206,2173117400481752629,11
1505662532983448206,1420594000092934888,18
1505662532983448206,1309130221048065418,144
1505662532983448206,154665113611445033,104
1505662532983448206,480610095645262348,133
1505662532983448206,1967093413432523877,40
1505662532983448206,1556209458678939742,93
1505662532983448206,1163505817513951224,16
1505662532983448206,2095836436110233480,62
1505662532983448206,383746058610267154,15
1505662532983448206,969301191041383564,28
1505662532983448206,970055662908784212,14
1505662532983448206,543225384765486363,80
1505662532983448206,1462201849645461978,24
1505662532983448206,1455325222815704391,18
1505662532983448206,1332063120138743063,102
1505662532983448206,476329902635562278,31
1505662532983448206,143188377126489644,95
1505662532983448206,616787765835036902,14
1505662532983448206,772504040647773919,86
1505662532983448206,764993748459196022,81
1505662532983448206,1021894931206211491,14
1505662532983448206,2273069765450942296,14
1505662532983448206,1154428504703051511,69
1505662532983448206,576822774200611005,50
1505662532983448206,1705016108903901499,42
1505662532983448206,1308047235608343840,29
1505662532983448206,1868757305936739968,12
2289667831428644075,1958093121035940845,44
2289667831428644075,2280299257375996143,16
2289667831428644075,1418060294313676265,17
2289667831428644075,876932837917113749,221
2289667831428644075,310747657654070635,214
2289667831428644075,1813662529429580784,11
2289667831428644075,1117906042972202773,27
2289667831428644075,845719361455664840,200
2289667831428644075,832095378217970937,14
2289667831428644075,2241139843503810302,15
2289667831428644075,404401406353532609,174
2289667831428644075,1209171791149493627,12
2289667831428644075,1066321830542018062,43
2289667831428644075,927512535402403106,13
2289667831428644075,1667800398846839270,12
2289667831428644075,954027936710682599,15
2289667831428644075,594033446639215463,15
2289667831428644075,1521830576992608069,21
2289667831428644075,1158416143508130923,45
2289667831428644075,1051834412622708469,136
2289667831428644075,1864488401417248754,14
2289667831428644075,448818498412269856,29
2289667831428644075,1737991508955189935,15
2289667831428644075,566530757671755756,89
2289667831428644075,992892238680601908,108
2289667831428644075,1637385569660302760,20
2289667831428644075,171815908453612204,83
2289667831428644075,1105105665744293673,11
2289667831428644075,2254992086548423001,18
2289667831428644075,2076945032516882770,81
2289667831428644075,741447524711479347,14
2289667831428644075,2058832571092358866,55
2289667831428644075,1279065236611023978,70
2289667831428644075,2096347915761965343,11
2289667831428644075,364304604371042621,15
2289667831428644075,67162367142536626,19
2289667831428644075,203798170563224992,16
2289667831428644075,2156965926792858259,21
2289667831428644075,1487086561043649738,15
2289667831428644075,355800263743809600,16
557754086795988174,1303749093522347624,55
557754086795988174,1604204092143567425,67
557754086795988174,519278021407291645,11
557754086795988174,1430803450092710608,13
557754086795988174,2294478907136656586,61
557754086795988174,57564119733964031,29
557754086795988174,1751305313452637696,15
557754086795988174,656689315033052542,80
557754086795988174,348574214206743494,32
557754086795988174,1544510239250836352,19
557754086795988174,205696634245716507,17
557754086795988174,484617631452195508,15
557754086795988174,1405268289378890146,23
557754086795988174,1354490147085089533,28
557754086795988174,1066321830542018062,11
557754086795988174,2269070755451585189,45
557754086795988174,1186107825716447885,46
557754086795988174,212427151310712589,43
557754086795988174,601338776858816756,13
557754086795988174,2017046112221908892,17
557754086795988174,2237942552255912074,46
557754086795988174,1990671658563940017,23
557754086795988174,1802358189320825928,25
557754086795988174,2075592453785208932,29
557754086795988174,1070373929147907308,13
557754086795988174,2096347915761965343,29
557754086795988174,2220410983898000008,13
557754086795988174,57968931796736467,15
1958093121035940845,699728972000232298,12
1958093121035940845,1133948625370053602,51
1958093121035940845,2280299257375996143,168
1958093121035940845,1418060294313676265,17
1958093121035940845,710493391183453086,12
1958093121035940845,876932837917113749,140
1958093121035940845,310747657654070635,140
1958093121035940845,1998862088097127255,12
1958093121035940845,1835998077068082228,12
1958093121035940845,845719361455664840,27
1958093121035940845,191351473306048257,30
1958093121035940845,832095378217970937,73
1958093121035940845,575821626231679208,11
1958093121035940845,128780920494259388,13
1958093121035940845,2241139843503810302,47
1958093121035940845,2223831670472292422,16
1958093121035940845,404401406353532609,18
1958093121035940845,1058078703545972675,15
1958093121035940845,1209171791149493627,71
1958093121035940845,927512535402403106,105
1958093121035940845,1275383584037213395,15
1958093121035940845,1720600560701385567,55
1958093121035940845,1122140845482149505,11
1958093121035940845,447780535356671186,27
1958093121035940845,24465741157654625,32
1958093121035940845,871090937721493534,72
1958093121035940845,1158416143508130923,41
1958093121035940845,143188377126489644,15
1958093121035940845,1051834412622708469,28
1958093121035940845,55723428091849708,20
1958093121035940845,448818498412269856,14
1958093121035940845,926133645269443096,32
1958093121035940845,1932059687453352171,21
1958093121035940845,376317874701775811,27
1958093121035940845,566530757671755756,103
1958093121035940845,1637385569660302760,21
1958093121035940845,516758877100192970,64
1958093121035940845,2254992086548423001,21
1958093121035940845,2076945032516882770,84
1958093121035940845,741447524711479347,16
1958093121035940845,2013739094588343515,56
1958093121035940845,1279065236611023978,13
1958093121035940845,784652907101987986,26
1958093121035940845,720185767314701935,23
1958093121035940845,1443212247199083740,12
1958093121035940845,1243069433585592979,25
1958093121035940845,203798170563224992,20
1958093121035940845,2156965926792858259,36
1958093121035940845,727136048290271327,11
1958093121035940845,1084133555757787651,55
1958093121035940845,554189509904254444,28
1958093121035940845,355800263743809600,56
1958093121035940845,351383025400686933,33
1958093121035940845,2242674771103822481,28
1390132697108868195,1041235975295938943,28
1390132697108868195,1138619415304854059,42
1390132697108868195,2193065831286255336,15
1390132697108868195,906427366158127973,93
1390132697108868195,1309130221048065418,108
1390132697108868195,154665113611445033,62
1390132697108868195,480610095645262348,90
1390132697108868195,1556209458678939742,22
1390132697108868195,2095836436110233480,29
1390132697108868195,543225384765486363,63
1390132697108868195,1332063120138743063,86
1390132697108868195,476329902635562278,12
1390132697108868195,143188377126489644,111
1390132697108868195,772504040647773919,101
1390132697108868195,764993748459196022,86
1390132697108868195,1021894931206211491,11
1390132697108868195,1154428504703051511,76
1390132697108868195,576822774200611005,57
1390132697108868195,1705016108903901499,39
1390132697108868195,1308047235608343840,39
1041235975295938943,1138619415304854059,12
1041235975295938943,906427366158127973,60
1041235975295938943,1420594000092934888,13
1041235975295938943,1309130221048065418,45
1041235975295938943,154665113611445033,29
1041235975295938943,480610095645262348,48
1041235975295938943,543225384765486363,21
1041235975295938943,1332063120138743063,53
1041235975295938943,476329902635562278,13
1041235975295938943,143188377126489644,65
1041235975295938943,772504040647773919,84
1041235975295938943,764993748459196022,78
1041235975295938943,1021894931206211491,11
1041235975295938943,1154428504703051511,40
1041235975295938943,576822774200611005,63
1041235975295938943,1705016108903901499,29
1041235975295938943,1308047235608343840,39
1293829421901705661,906427366158127973,18
1293829421901705661,1309130221048065418,18
1293829421901705661,480610095645262348,13
1293829421901705661,543225384765486363,11
1293829421901705661,1332063120138743063,37
1293829421901705661,143188377126489644,47
1293829421901705661,772504040647773919,77
1293829421901705661,764993748459196022,75
1293829421901705661,1154428504703051511,32
1293829421901705661,576822774200611005,51
1293829421901705661,1705016108903901499,22
1293829421901705661,1308047235608343840,36
1303749093522347624,1489881036331208062,13
1303749093522347624,1741745939784649911,39
1303749093522347624,1604204092143567425,237
1303749093522347624,319563144399923976,11
1303749093522347624,57564119733964031,210
1303749093522347624,656689315033052542,219
1303749093522347624,2258208641357597626,54
1303749093522347624,1813662529429580784,13
1303749093522347624,1784936488270234381,173
1303749093522347624,1117906042972202773,14
1303749093522347624,1835998077068082228,30
1303749093522347624,1289847762178360592,157
1303749093522347624,1755409832942811786,55
1303749093522347624,1066321830542018062,29
1303749093522347624,307850088227949124,19
1303749093522347624,450860767935544089,14
1303749093522347624,1186107825716447885,146
1303749093522347624,1622127506322886218,16
1303749093522347624,2237942552255912074,32
1303749093522347624,1988844945722790484,15
1303749093522347624,289091895940675915,12
1303749093522347624,1831278467383135083,70
1303749093522347624,1802358189320825928,128
1303749093522347624,448818498412269856,19
1303749093522347624,1455880075760360480,62
1303749093522347624,1105105665744293673,22
1303749093522347624,1070373929147907308,79
1303749093522347624,2071998610782756480,21
1303749093522347624,1074798672257464231,30
1303749093522347624,2096347915761965343,66
1303749093522347624,343306018349153478,14
1303749093522347624,203798170563224992,36
1303749093522347624,1810013950775049336,15
1303749093522347624,1152333328707315185,12
1303749093522347624,534015872227335082,11
1303749093522347624,1316006638006343767,11
1303749093522347624,1311122000951597329,45
1303749093522347624,57968931796736467,16
1303749093522347624,787283532127374678,20
1303749093522347624,411797304352938379,35
1303749093522347624,969183092647515912,30
1303749093522347624,2015999915031878425,17
807865316242041239,1332063120138743063,15
807865316242041239,143188377126489644,30
807865316242041239,772504040647773919,54
807865316242041239,764993748459196022,65
807865316242041239,1154428504703051511,19
807865316242041239,576822774200611005,54
807865316242041239,1705016108903901499,14
807865316242041239,1308047235608343840,35
1749319949762710324,386444737270295453,13
1296295014472461957,1954958577825655546,14
1296295014472461957,679368277660992728,12
1296295014472461957,1179880196694417458,14
1358541406839277268,1430803450092710608,11
1358541406839277268,67162367142536626,11
699728972000232298,1604204092143567425,11
699728972000232298,656689315033052542,12
699728972000232298,2269070755451585189,11
699728972000232298,212427151310712589,12
699728972000232298,2237942552255912074,16
1196658853721830876,2096347915761965343,18
1196658853721830876,1834260204627341488,13
1489881036331208062,1430803450092710608,14
1489881036331208062,2294478907136656586,21
1489881036331208062,485120906295877576,16
1489881036331208062,2033135719742331143,28
1489881036331208062,1954958577825655546,21
1489881036331208062,348574214206743494,13
1489881036331208062,1544510239250836352,11
1489881036331208062,575821626231679208,22
1489881036331208062,943912604742576578,11
1489881036331208062,1289847762178360592,12
1489881036331208062,2269070755451585189,18
1489881036331208062,212427151310712589,18
1489881036331208062,2237942552255912074,27
1489881036331208062,197861914646141983,18
1489881036331208062,1932059687453352171,11
1489881036331208062,1260873443102023234,12
1489881036331208062,1201154562585377459,16
1489881036331208062,679368277660992728,14
1489881036331208062,57968931796736467,13
1489881036331208062,351383025400686933,21
1489881036331208062,1179880196694417458,24
1246262268366531481,845373326751334141,16
1246262268366531481,2294478907136656586,20
1246262268366531481,970055662908784212,87
1246262268366531481,2269070755451585189,23
1246262268366531481,212427151310712589,23
1246262268366531481,2056860498146317824,12
1246262268366531481,2237942552255912074,26
1246262268366531481,566530757671755756,11
1246262268366531481,134403547035686918,28
1246262268366531481,2076945032516882770,13
1246262268366531481,57968931796736467,14
1246262268366531481,726120641272460824,16
1741745939784649911,1604204092143567425,27
1741745939784649911,57564119733964031,19
1741745939784649911,656689315033052542,29
1741745939784649911,970055662908784212,12
1741745939784649911,1186107825716447885,22
1741745939784649911,1016810235259395671,46
1741745939784649911,1453222388104485627,13
1741745939784649911,2096347915761965343,12
1741745939784649911,694126682698712990,24
1604204092143567425,310747657654070635,12
1604204092143567425,57564119733964031,211
1604204092143567425,656689315033052542,217
1604204092143567425,2258208641357597626,81
1604204092143567425,1813662529429580784,17
1604204092143567425,1784936488270234381,204
1604204092143567425,1117906042972202773,22
1604204092143567425,1835998077068082228,29
1604204092143567425,575821626231679208,18
1604204092143567425,1289847762178360592,157
1604204092143567425,1368127703929113106,12
1604204092143567425,1755409832942811786,82
1604204092143567425,1058078703545972675,32
1604204092143567425,1051411658438474462,15
1604204092143567425,1066321830542018062,58
1604204092143567425,307850088227949124,21
1604204092143567425,1186477388151946832,47
1604204092143567425,450860767935544089,16
