source,target,weight
420125125993818156,990658042752709761,21
420125125993818156,1409421244831430312,58
420125125993818156,2236080245326458699,39
420125125993818156,1412944918641870440,36
420125125993818156,369747636459744803,16
420125125993818156,1309517771160934093,14
420125125993818156,1843713844290365026,12
420125125993818156,1100325479854890008,13
420125125993818156,1577659028083929535,22
420125125993818156,2123149118932846310,12
420125125993818156,2094169357882555099,50
420125125993818156,327768883956935547,49
420125125993818156,875605354179313661,49
420125125993818156,1858288554441468179,13
420125125993818156,915915962228455291,26
420125125993818156,2479652579549230,11
420125125993818156,1452698991964983099,22
420125125993818156,1893337283067323772,17
420125125993818156,489833407449267137,27
420125125993818156,1224220932757125236,14
420125125993818156,1046943390912809550,48
420125125993818156,1330564354937895029,14
420125125993818156,2015548068518553470,20
420125125993818156,1195710483717547223,32
420125125993818156,1013127505257051391,22
420125125993818156,992892238680601908,23
420125125993818156,1497769315810668593,18
420125125993818156,171815908453612204,41
420125125993818156,386444737270295453,25
420125125993818156,364304604371042621,25
420125125993818156,67162367142536626,33
817247548740825171,647059392050788147,204
817247548740825171,1532259791935653373,19
817247548740825171,2218415076419835739,105
817247548740825171,91424709824305617,20
817247548740825171,485284695156687718,25
817247548740825171,1599700408485420555,25
817247548740825171,1449335598081589645,15
817247548740825171,2009491772723265539,169
817247548740825171,466646399326605941,41
817247548740825171,1167856890375370641,18
817247548740825171,520763783972413056,18
817247548740825171,1209558563311630840,33
817247548740825171,1420088501122066770,26
817247548740825171,631493999898370680,37
817247548740825171,2053555999599651582,14
817247548740825171,1991783349615015781,187
817247548740825171,1920537617607508052,14
817247548740825171,722044306321041344,154
817247548740825171,1746762266900287860,13
817247548740825171,472683536224938160,131
817247548740825171,1600072410849134365,39
817247548740825171,165519517379914635,21
817247548740825171,1830377597513777402,11
817247548740825171,1918474213661399323,129
817247548740825171,1023022837238778222,14
817247548740825171,1509533947454045700,22
817247548740825171,1005993300752447161,205
817247548740825171,194915656929967512,18
817247548740825171,633245959632307519,28
817247548740825171,651751867249958011,48
817247548740825171,2198631505174154501,210
817247548740825171,970778986826263473,42
817247548740825171,271244570503682448,25
817247548740825171,748720242882987495,11
817247548740825171,772254208379679557,175
817247548740825171,419952611886742181,139
817247548740825171,1646662546127500562,32
817247548740825171,1649893549795678798,208
817247548740825171,1428402752545722526,42
817247548740825171,622556641049484562,66
817247548740825171,1784133991396712993,197
817247548740825171,1943471419241080394,14
817247548740825171,1264305011421992357,12
817247548740825171,24894925396926059,155
817247548740825171,10179254705840623,106
817247548740825171,1569499025701329893,14
817247548740825171,1599293082699129267,157
817247548740825171,2205337159609560798,142
817247548740825171,1902542031612569087,42
817247548740825171,1283684662445992993,214
817247548740825171,1006676931962694664,64
817247548740825171,362776743577937765,15
817247548740825171,665745699550292591,12
817247548740825171,1957843026780587684,11
817247548740825171,1220889917899110969,16
817247548740825171,1005708024116967929,19
817247548740825171,1904299297268888157,25
817247548740825171,2210357217301094320,120
817247548740825171,1804628418512227360,124
817247548740825171,1281468425788150877,13
817247548740825171,1903476605956491578,15
817247548740825171,1842160094150032265,11
817247548740825171,1800020018698273313,22
817247548740825171,602771460317534919,110
817247548740825171,2024236463702922529,13
817247548740825171,2195778945857282689,16
817247548740825171,957873760065044832,12
817247548740825171,1567463549485221929,88
817247548740825171,705614206183151440,20
817247548740825171,834999679111617320,184
817247548740825171,1912168098780197578,15
817247548740825171,816890998821641276,159
817247548740825171,682783475864571131,154
817247548740825171,1775050539181997092,177
817247548740825171,294914079696153748,45
817247548740825171,824146666475358697,126
817247548740825171,1166579288249660405,11
817247548740825171,1283997831418958612,154
817247548740825171,55799367131675945,11
817247548740825171,2204000122362856952,18
817247548740825171,881955308153659918,15
817247548740825171,219773463295933810,54
817247548740825171,1739240701838127966,13
817247548740825171,1299770619699701004,30
817247548740825171,238770926641357633,28
817247548740825171,718068659061428762,198
817247548740825171,1610492356655348381,137
817247548740825171,1658081423799239261,14
817247548740825171,848837057716917008,185
817247548740825171,1708188249688138263,216
817247548740825171,219550140226095266,17
817247548740825171,503832795883366297,34
817247548740825171,204522459484083988,34
817247548740825171,1934868208684079331,81
817247548740825171,1005335478446101597,15
817247548740825171,135600214551638594,18
817247548740825171,39959591953486815,11
817247548740825171,607770694666703102,65
817247548740825171,1041063321428079452,15
817247548740825171,174550474970090262,11
817247548740825171,1328332246170720835,20
817247548740825171,971839565419489569,150
817247548740825171,2199319868809978203,16
817247548740825171,592431394708638527,46
817247548740825171,1786202934903987749,13
817247548740825171,1083421853253582284,50
817247548740825171,1723811408777111673,21
817247548740825171,2175122505819504450,20
817247548740825171,1140067298457893514,15
817247548740825171,1889261758556835928,22
817247548740825171,1382249119000864691,40
817247548740825171,25336891050635982,15
817247548740825171,1941422472408546947,106
817247548740825171,54160798963110637,76
817247548740825171,1424325789922919677,13
817247548740825171,620251244812357248,36
817247548740825171,1729065412417003609,26
817247548740825171,836738783766544839,19
817247548740825171,1228380288913003618,51
817247548740825171,1882413411336098296,59
817247548740825171,990658042752709761,51
817247548740825171,1724612970271514649,107
817247548740825171,1110034343685427058,35
817247548740825171,2245042262533795170,92
817247548740825171,2236080245326458699,93
817247548740825171,616448068364606696,25
817247548740825171,1309517771160934093,31
817247548740825171,1760305497413906827,11
817247548740825171,236976165125854727,19
817247548740825171,1843713844290365026,27
817247548740825171,2202136717807004793,221
817247548740825171,383043658631953032,18
817247548740825171,416389470543123796,44
817247548740825171,302501072012223918,70
817247548740825171,841948996688063695,114
817247548740825171,787508852515106032,38
817247548740825171,245281644374945190,17
817247548740825171,1467752745805612061,30
817247548740825171,741439597128857122,170
817247548740825171,557754086795988174,46
817247548740825171,1958093121035940845,32
817247548740825171,316486372684974105,21
817247548740825171,479033536350071524,15
817247548740825171,2479652579549230,102
817247548740825171,381814051598346253,165
817247548740825171,338600549334071840,65
817247548740825171,598306035602064523,13
817247548740825171,1452698991964983099,171
817247548740825171,978285864682526748,23
817247548740825171,710493391183453086,11
817247548740825171,876932837917113749,18
817247548740825171,888598466190339082,47
817247548740825171,862640791561047256,54
817247548740825171,2051960919015498311,33
817247548740825171,2294478907136656586,151
817247548740825171,310747657654070635,15
817247548740825171,656689315033052542,12
817247548740825171,550812449299296744,66
817247548740825171,1781108678201875922,89
817247548740825171,489833407449267137,12
817247548740825171,1224220932757125236,19
817247548740825171,348574214206743494,124
817247548740825171,1544510239250836352,107
817247548740825171,205696634245716507,96
817247548740825171,1815687714477729729,31
817247548740825171,2015548068518553470,51
817247548740825171,970055662908784212,14
817247548740825171,1354490147085089533,115
817247548740825171,2108568881851803375,34
817247548740825171,1274433446101901025,16
817247548740825171,1667800398846839270,35
817247548740825171,2269070755451585189,124
817247548740825171,212427151310712589,134
817247548740825171,2017046112221908892,85
817247548740825171,635260263561336404,13
817247548740825171,2195014495462006114,25
817247548740825171,1009886070050414584,79
817247548740825171,2237942552255912074,144
817247548740825171,1864488401417248754,31
817247548740825171,511402778419819380,25
817247548740825171,1309064435854166857,25
817247548740825171,566530757671755756,21
817247548740825171,2075592453785208932,64
817247548740825171,505126564031571973,13
817247548740825171,331891491207972339,11
817247548740825171,2076945032516882770,30
817247548740825171,2219629305000327152,17
817247548740825171,1084133555757787651,11
817247548740825171,50803118481119783,31
817247548740825171,57968931796736467,60
1356119026293421342,1532259791935653373,36
1356119026293421342,359883270501047316,107
1356119026293421342,2218415076419835739,14
1356119026293421342,2025330389306121838,18
1356119026293421342,91424709824305617,47
1356119026293421342,542475087613090489,49
1356119026293421342,2297361119033163046,141
1356119026293421342,1454702693372912360,51
1356119026293421342,1599700408485420555,15
1356119026293421342,1439800550544357984,165
1356119026293421342,466646399326605941,19
1356119026293421342,1056367852810538037,25
1356119026293421342,357581078611033595,85
1356119026293421342,1167856890375370641,22
1356119026293421342,520763783972413056,12
1356119026293421342,118059322010068999,11
1356119026293421342,1150252970272693452,20
1356119026293421342,1275994232018375361,43
1356119026293421342,1462529817492306225,71
1356119026293421342,631493999898370680,61
1356119026293421342,1896259355194501684,17
1356119026293421342,1112905389316711110,20
1356119026293421342,2053555999599651582,11
1356119026293421342,483147782903577336,52
1356119026293421342,1920537617607508052,25
1356119026293421342,722044306321041344,18
1356119026293421342,1746762266900287860,55
1356119026293421342,1600072410849134365,36
1356119026293421342,641972893438954223,14
1356119026293421342,1830377597513777402,24
1356119026293421342,1918474213661399323,11
1356119026293421342,1023022837238778222,20
1356119026293421342,363912282794604829,11
1356119026293421342,1753084158056979784,31
1356119026293421342,194915656929967512,65
1356119026293421342,633245959632307519,49
1356119026293421342,812727169446304701,261
1356119026293421342,651751867249958011,11
1356119026293421342,1219670558794945313,219
1356119026293421342,2198631505174154501,11
1356119026293421342,970778986826263473,24
1356119026293421342,110977487541339661,40
1356119026293421342,1443104825097106742,29
1356119026293421342,802152850789398999,11
1356119026293421342,748720242882987495,19
1356119026293421342,257309384198240878,46
1356119026293421342,1649893549795678798,19
1356119026293421342,1014779055283338554,15
1356119026293421342,554081873204618169,170
1356119026293421342,1971374554221808930,243
1356119026293421342,1784133991396712993,21
1356119026293421342,1943471419241080394,52
1356119026293421342,869329780532155310,11
1356119026293421342,10179254705840623,26
1356119026293421342,1811300883787168590,82
1356119026293421342,1478917211855731283,92
1356119026293421342,1311008918646683477,63
1356119026293421342,1569499025701329893,27
1356119026293421342,1778191683110817676,193
1356119026293421342,1006676931962694664,17
1356119026293421342,362824035502925032,16
1356119026293421342,665745699550292591,21
1356119026293421342,1957843026780587684,80
1356119026293421342,1220889917899110969,74
1356119026293421342,2290595576752089630,226
1356119026293421342,450405553473790497,180
1356119026293421342,1281468425788150877,21
1356119026293421342,1903476605956491578,24
1356119026293421342,1842160094150032265,12
1356119026293421342,1563836291962359588,26
1356119026293421342,1800020018698273313,147
1356119026293421342,431453841223610472,212
1356119026293421342,602771460317534919,11
1356119026293421342,2135036669710237744,111
1356119026293421342,1567463549485221929,13
1356119026293421342,705614206183151440,45
1356119026293421342,1679797740098273883,203
1356119026293421342,2249822289499615389,32
1356119026293421342,2217236698460218020,103
1356119026293421342,834999679111617320,12
1356119026293421342,1645966319118386066,21
1356119026293421342,1245176082748424837,249
1356119026293421342,816890998821641276,12
1356119026293421342,682783475864571131,12
1356119026293421342,294914079696153748,16
1356119026293421342,1062981887302055435,222
1356119026293421342,55799367131675945,28
1356119026293421342,881955308153659918,11
1356119026293421342,1588930636202906904,22
1356119026293421342,1739240701838127966,20
1356119026293421342,320135814309562060,23
1356119026293421342,238770926641357633,24
1356119026293421342,1344213263725770849,12
1356119026293421342,2262803792846633626,28
1356119026293421342,219550140226095266,30
1356119026293421342,1635728642238138278,17
1356119026293421342,503832795883366297,15
1356119026293421342,1462970813606621710,89
1356119026293421342,55461716700057918,23
1356119026293421342,1603664260647347860,156
1356119026293421342,135600214551638594,28
1356119026293421342,780202245171259239,56
1356119026293421342,2083361713818842262,11
1356119026293421342,1762246083719467596,190
1356119026293421342,1041063321428079452,53
1356119026293421342,174550474970090262,23
1356119026293421342,1328332246170720835,11
1356119026293421342,2199319868809978203,74
1356119026293421342,1753198479057069455,19
1356119026293421342,1955712880467280743,12
1356119026293421342,1723811408777111673,19
1356119026293421342,18386967915627282,16
1356119026293421342,2037762063033519493,50
1356119026293421342,2175122505819504450,61
1356119026293421342,1722344756499328807,57
1356119026293421342,1889261758556835928,40
1356119026293421342,25336891050635982,47
1356119026293421342,1017716170702541389,44
1356119026293421342,552616957342095433,19
1356119026293421342,1941422472408546947,14
1356119026293421342,939763608490298908,17
1356119026293421342,1064086509541148078,34
1356119026293421342,1391955532970167906,159
1356119026293421342,2178496747806765481,16
1356119026293421342,855848874589691443,94
1356119026293421342,1424325789922919677,52
1356119026293421342,620251244812357248,38
1356119026293421342,1729065412417003609,15
1356119026293421342,2007281925778639987,23
1356119026293421342,1228380288913003618,12
1356119026293421342,1445027886172812650,13
1356119026293421342,2199944965938194903,168
1356119026293421342,1388015766250521195,79
1356119026293421342,990658042752709761,20
1356119026293421342,1724612970271514649,13
1356119026293421342,1587859489698656750,20
1356119026293421342,2238249665676727766,11
1356119026293421342,870351926697311544,69
1356119026293421342,2236080245326458699,30
1356119026293421342,369747636459744803,50
1356119026293421342,733787994896055828,22
1356119026293421342,1065271942179088009,35
1356119026293421342,2214427562222378,14
1356119026293421342,1763020187691193910,18
1356119026293421342,236976165125854727,30
1356119026293421342,1846376104018788148,52
1356119026293421342,1843713844290365026,112
1356119026293421342,2123149118932846310,15
1356119026293421342,2026832798197827178,30
1356119026293421342,327768883956935547,14
1356119026293421342,1857194259007498457,24
1356119026293421342,1994602789462654011,11
1356119026293421342,875605354179313661,30
1356119026293421342,757125630093174894,20
1356119026293421342,668630922240823296,33
1356119026293421342,196292058583730620,57
1356119026293421342,1467752745805612061,13
1356119026293421342,605360932263332613,172
1356119026293421342,757519154052330023,178
1356119026293421342,1902732001794031587,183
1356119026293421342,2289667831428644075,16
1356119026293421342,316486372684974105,23
1356119026293421342,479033536350071524,23
1356119026293421342,1080371199977850191,11
1356119026293421342,2133172688290992764,51
1356119026293421342,1474908355955011680,20
1356119026293421342,381814051598346253,42
1356119026293421342,338600549334071840,35
1356119026293421342,304362485674040554,11
1356119026293421342,1604204092143567425,14
1356119026293421342,1074208334933252509,109
1356119026293421342,583947867375793942,38
1356119026293421342,563977598525293157,29
1356119026293421342,862640791561047256,53
1356119026293421342,656689315033052542,14
1356119026293421342,1813662529429580784,17
1356119026293421342,485120906295877576,144
1356119026293421342,1954958577825655546,14
1356119026293421342,1429387411849782630,135
1356119026293421342,1810373789514610400,19
1356119026293421342,476109648587896743,100
1356119026293421342,1046943390912809550,12
1356119026293421342,424666497818215941,13
1356119026293421342,1815687714477729729,17
1356119026293421342,575821626231679208,100
1356119026293421342,1289847762178360592,112
1356119026293421342,1281044549680879633,11
1356119026293421342,1755409832942811786,12
1356119026293421342,1783538204369613440,98
1356119026293421342,1182139013387862147,14
1356119026293421342,1274433446101901025,55
1356119026293421342,450860767935544089,106
1356119026293421342,2218858378932620873,19
1356119026293421342,1425888936232354656,42
1356119026293421342,1988844945722790484,34
1356119026293421342,197861914646141983,13
1356119026293421342,1657562998312407113,82
1356119026293421342,957852182752660611,19
1356119026293421342,1932059687453352171,21
1356119026293421342,887955291315668746,47
1356119026293421342,1876173920019359923,32
1356119026293421342,1260873443102023234,87
1356119026293421342,1867767455908954404,31
1356119026293421342,1389993235758745619,12
1356119026293421342,61311746049691407,16
1356119026293421342,2254992086548423001,28
1356119026293421342,2096347915761965343,15
1356119026293421342,343306018349153478,65
1356119026293421342,203798170563224992,17
1356119026293421342,1968973952824002403,94
647059392050788147,2218415076419835739,38
647059392050788147,485284695156687718,27
647059392050788147,2009491772723265539,158
647059392050788147,466646399326605941,34
647059392050788147,631493999898370680,13
647059392050788147,1991783349615015781,282
647059392050788147,722044306321041344,227
647059392050788147,472683536224938160,176
647059392050788147,1600072410849134365,31
647059392050788147,1918474213661399323,197
647059392050788147,1509533947454045700,25
647059392050788147,1005993300752447161,372
647059392050788147,194915656929967512,12
647059392050788147,2198631505174154501,391
647059392050788147,271244570503682448,16
647059392050788147,772254208379679557,238
647059392050788147,419952611886742181,73
647059392050788147,1649893549795678798,358
647059392050788147,1428402752545722526,11
647059392050788147,1784133991396712993,285
647059392050788147,24894925396926059,310
647059392050788147,10179254705840623,116
647059392050788147,1599293082699129267,95
647059392050788147,2205337159609560798,180
647059392050788147,1283684662445992993,329
647059392050788147,1006676931962694664,56
647059392050788147,1220889917899110969,12
647059392050788147,2210357217301094320,76
647059392050788147,1804628418512227360,74
647059392050788147,1903476605956491578,11
647059392050788147,1800020018698273313,15
647059392050788147,602771460317534919,118
647059392050788147,834999679111617320,292
647059392050788147,816890998821641276,299
647059392050788147,682783475864571131,250
647059392050788147,1775050539181997092,340
647059392050788147,294914079696153748,74
647059392050788147,824146666475358697,88
647059392050788147,1283997831418958612,230
647059392050788147,2204000122362856952,11
647059392050788147,219773463295933810,42
647059392050788147,1299770619699701004,51
647059392050788147,238770926641357633,30
647059392050788147,718068659061428762,288
647059392050788147,1610492356655348381,162
647059392050788147,848837057716917008,141
647059392050788147,1708188249688138263,390
647059392050788147,503832795883366297,25
647059392050788147,1934868208684079331,140
647059392050788147,1005335478446101597,15
647059392050788147,135600214551638594,15
647059392050788147,607770694666703102,82
647059392050788147,1328332246170720835,16
647059392050788147,971839565419489569,128
647059392050788147,592431394708638527,83
647059392050788147,1083421853253582284,49
647059392050788147,2175122505819504450,16
647059392050788147,25336891050635982,17
647059392050788147,1941422472408546947,150
647059392050788147,54160798963110637,160
647059392050788147,620251244812357248,56
647059392050788147,836738783766544839,13
647059392050788147,1228380288913003618,36
647059392050788147,1882413411336098296,54
647059392050788147,1724612970271514649,143
647059392050788147,2245042262533795170,138
647059392050788147,2236080245326458699,143
647059392050788147,616448068364606696,49
647059392050788147,1309517771160934093,50
647059392050788147,1843713844290365026,51
647059392050788147,2202136717807004793,376
647059392050788147,302501072012223918,97
647059392050788147,841948996688063695,250
647059392050788147,1467752745805612061,12
647059392050788147,741439597128857122,320
647059392050788147,557754086795988174,47
647059392050788147,316486372684974105,25
647059392050788147,2479652579549230,163
647059392050788147,381814051598346253,242
647059392050788147,338600549334071840,70
647059392050788147,1452698991964983099,348
647059392050788147,978285864682526748,45
647059392050788147,888598466190339082,54
647059392050788147,2051960919015498311,44
647059392050788147,2294478907136656586,250
647059392050788147,550812449299296744,95
647059392050788147,1781108678201875922,164
647059392050788147,489833407449267137,15
647059392050788147,1224220932757125236,21
647059392050788147,348574214206743494,142
647059392050788147,1544510239250836352,95
647059392050788147,205696634245716507,53
647059392050788147,1815687714477729729,49
647059392050788147,2015548068518553470,54
647059392050788147,1354490147085089533,129
647059392050788147,2108568881851803375,69
647059392050788147,1274433446101901025,15
647059392050788147,2269070755451585189,232
647059392050788147,212427151310712589,226
647059392050788147,2017046112221908892,95
647059392050788147,2195014495462006114,49
647059392050788147,1343173944413859592,20
647059392050788147,1009886070050414584,164
647059392050788147,2237942552255912074,251
647059392050788147,1864488401417248754,16
647059392050788147,511402778419819380,49
647059392050788147,1309064435854166857,49
647059392050788147,602220041007412012,23
647059392050788147,2075592453785208932,30
647059392050788147,505126564031571973,14
647059392050788147,331891491207972339,26
647059392050788147,2219629305000327152,17
647059392050788147,50803118481119783,15
647059392050788147,57968931796736467,133
1532259791935653373,359883270501047316,20
1532259791935653373,2025330389306121838,11
1532259791935653373,91424709824305617,22
1532259791935653373,542475087613090489,182
1532259791935653373,2297361119033163046,62
1532259791935653373,485284695156687718,310
1532259791935653373,1454702693372912360,12
1532259791935653373,1599700408485420555,22
1532259791935653373,1449335598081589645,22
1532259791935653373,1944629184473238551,391
1532259791935653373,1439800550544357984,147
1532259791935653373,466646399326605941,26
1532259791935653373,357581078611033595,33
1532259791935653373,520763783972413056,14
1532259791935653373,2292572125166429110,19
1532259791935653373,1209558563311630840,109
1532259791935653373,1150252970272693452,30
1532259791935653373,1275994232018375361,116
1532259791935653373,1462529817492306225,11
1532259791935653373,631493999898370680,47
1532259791935653373,1112905389316711110,25
1532259791935653373,483147782903577336,18
1532259791935653373,1991783349615015781,37
1532259791935653373,1920537617607508052,174
1532259791935653373,722044306321041344,66
1532259791935653373,1746762266900287860,33
1532259791935653373,472683536224938160,49
1532259791935653373,1600072410849134365,14
1532259791935653373,641972893438954223,69
1532259791935653373,1830377597513777402,24
1532259791935653373,1918474213661399323,30
1532259791935653373,1005993300752447161,75
1532259791935653373,194915656929967512,41
1532259791935653373,633245959632307519,28
1532259791935653373,651751867249958011,14
1532259791935653373,2198631505174154501,109
1532259791935653373,970778986826263473,124
1532259791935653373,271244570503682448,12
1532259791935653373,748720242882987495,13
1532259791935653373,219071086042539347,42
1532259791935653373,1649893549795678798,107
1532259791935653373,1014779055283338554,278
1532259791935653373,554081873204618169,18
1532259791935653373,1428402752545722526,18
1532259791935653373,622556641049484562,14
1532259791935653373,1915456941180225872,29
1532259791935653373,1784133991396712993,27
1532259791935653373,1943471419241080394,28
1532259791935653373,1264305011421992357,288
1532259791935653373,39264804407149345,31
1532259791935653373,80148313293583914,15
1532259791935653373,24894925396926059,82
1532259791935653373,1823267085695842572,25
1532259791935653373,10179254705840623,50
1532259791935653373,479522253242227238,14
1532259791935653373,1811300883787168590,18
1532259791935653373,1504529184940417126,30
1532259791935653373,1478917211855731283,13
1532259791935653373,1311008918646683477,49
1532259791935653373,1569499025701329893,257
1532259791935653373,1697002999311008975,40
1532259791935653373,1283684662445992993,30
1532259791935653373,1778191683110817676,14
1532259791935653373,571942068099930370,32
1532259791935653373,1006676931962694664,89
1532259791935653373,362776743577937765,11
1532259791935653373,362824035502925032,75
1532259791935653373,1957843026780587684,22
1532259791935653373,1220889917899110969,45
1532259791935653373,1354690637216310370,31
1532259791935653373,2290595576752089630,19
1532259791935653373,450405553473790497,11
1532259791935653373,1095804840414097823,13
1532259791935653373,1904299297268888157,14
1532259791935653373,2210357217301094320,39
1532259791935653373,1903476605956491578,75
1532259791935653373,1842160094150032265,12
1532259791935653373,1800020018698273313,127
1532259791935653373,431453841223610472,46
1532259791935653373,602771460317534919,25
1532259791935653373,1281044750927107481,53
1532259791935653373,2024236463702922529,22
1532259791935653373,2135036669710237744,20
1532259791935653373,2195778945857282689,14
1532259791935653373,1567463549485221929,14
1532259791935653373,705614206183151440,18
1532259791935653373,2217236698460218020,40
1532259791935653373,834999679111617320,39
1532259791935653373,1645966319118386066,239
1532259791935653373,1610523984076965836,14
1532259791935653373,816890998821641276,71
